COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Geo,Latitude,Longitude,Latitude_Fixed,Longitude_Fixed,postcode
152030584,IVPREM,DISORDERLY,24xx,E13,0,4/15/2015 10:47,Unarmed,No,No,Day,2015,4,Wednesday,Part Two,764127.0458,2943828.132,PARKER ST,,"42.32532137, -71.1007688",(42.32532137, -71.1007688),42.32532137,-71.1007688,2130
130427478,REMOVE,DISORDERLY,24xx,B2,293,7/11/2013 11:35,Unarmed,No,No,Day,2013,7,Thursday,Part Two,767572.6255,2943875.67,WASHINGTON ST,,"42.32540686, -71.0880266",(42.32540686, -71.0880266),42.32540686,-71.0880266,2130
130079916,MVADD ,OPERATING UNDER INFLUENCE,21xx,E13,583,2/7/2013 17:50,Unarmed,No,No,First,2013,2,Thursday,Part Two,763119.0537,2943927.29,WALDEN ST,,"42.32560635, -71.10449455",(42.32560635, -71.10449455),42.32560635,-71.10449455,2130
152033825,IVPER,DISORDERLY,24xx,E13,0,4/25/2015 22:22,Unarmed,No,No,First,2015,4,Saturday,Part Two,763478.992,2944158.551,HEATH ST,,"42.32623635, -71.10315955",(42.32623635, -71.10315955),42.32623635,-71.10315955,2130
140088571,TSTOP ,OPERATING UNDER INFLUENCE,21xx,E13,906,2/12/2014 1:31,Unarmed,No,No,Last,2014,2,Wednesday,Part Two,763478.992,2944158.551,HEATH ST,,"42.32623635, -71.10315955",(42.32623635, -71.10315955),42.32623635,-71.10315955,2130
130208790,NOISE ,DISORDERLY,24xx,B2,293,4/9/2013 2:00,Unarmed,No,No,Last,2013,4,Tuesday,Part Two,767498.1506,2944214.548,GUILD ST,,"42.32633774, -71.08829595",(42.32633774, -71.08829595),42.32633774,-71.08829595,2130
120488407,ARREST,DISORDERLY,24xx,B2,282,8/7/2012 4:10,Unarmed,No,No,Last,2012,8,Tuesday,Part Two,768218.0809,2945064.255,WASHINGTON ST,,"42.3286598, -71.08561842",(42.3286598, -71.08561842),42.3286598,-71.08561842,2130
130323512,ARREST,DISORDERLY,24xx,B2,282,5/29/2013 22:45,Unarmed,No,No,First,2013,5,Wednesday,Part Two,768218.0809,2945064.255,WASHINGTON ST,,"42.3286598, -71.08561842",(42.3286598, -71.08561842),42.3286598,-71.08561842,2130
130429215,ARREST,DISORDERLY,24xx,B2,282,7/12/2013 0:40,Unarmed,No,No,Last,2013,7,Friday,Part Two,768218.0809,2945064.255,WASHINGTON ST,,"42.3286598, -71.08561842",(42.3286598, -71.08561842),42.3286598,-71.08561842,2130
130599241,TRESPS,DISORDERLY,24xx,B2,282,9/20/2013 3:30,Unarmed,No,No,Last,2013,9,Friday,Part Two,768218.0809,2945064.255,WASHINGTON ST,,"42.3286598, -71.08561842",(42.3286598, -71.08561842),42.3286598,-71.08561842,2130
142001209,SS,PubDrink,PubDrink,B2,0,6/20/2014 18:45,Unarmed,No,No,First,2014,6,Friday,Part Two,768218.0809,2945064.255,WASHINGTON ST,,"42.3286598, -71.08561842",(42.3286598, -71.08561842),42.3286598,-71.08561842,2130
,IVPER,Disorderly Conduct,24xx,B2,282,7/8/2015 0:00,None,No,No,,2015,7,Wednesday,Part Two,768214,2950000,WASHINGTON ST,NULL,"42.3286628313796, -71.0856340202217",(42.3286628313796, -71.0856340202217),42.32866283,-71.08563402,2130
,IVPER,Disorderly Conduct,24xx,B2,320,7/13/2015 0:00,None,No,No,,2015,7,Monday,Part Two,768214,2950000,MAPLE ST,NULL,"42.3286628313796, -71.0856340202217",(42.3286628313796, -71.0856340202217),42.32866283,-71.08563402,2130
142035511,SS,PubDrink,PubDrink,B2,0,10/3/2014 17:00,Unarmed,No,No,First,2014,10,Friday,Part Two,768437.1156,2945125.001,DUDLEY ST,,"42.32882357, -71.08480732",(42.32882357, -71.08480732),42.32882357,-71.08480732,2130
142053960,IVPER,PubDrink,PubDrink,B2,0,12/2/2014 10:48,Unarmed,No,No,Day,2014,12,Tuesday,Part Two,768437.1156,2945125.001,DUDLEY ST,,"42.32882357, -71.08480732",(42.32882357, -71.08480732),42.32882357,-71.08480732,2130
142053963,IVPER,PubDrink,PubDrink,B2,0,12/2/2014 10:55,Other,No,No,Day,2014,12,Tuesday,Part Two,768437.1156,2945125.001,DUDLEY ST,,"42.32882357, -71.08480732",(42.32882357, -71.08480732),42.32882357,-71.08480732,2130
142059898,IVPER,PubDrink,PubDrink,B2,0,12/18/2014 10:00,Unarmed,No,No,Day,2014,12,Thursday,Part Two,768437.1156,2945125.001,DUDLEY ST,,"42.32882357, -71.08480732",(42.32882357, -71.08480732),42.32882357,-71.08480732,2130
142059899,IVPER,PubDrink,PubDrink,B2,0,12/19/2014 10:00,Unarmed,No,No,Day,2014,12,Friday,Part Two,768437.1156,2945125.001,DUDLEY ST,,"42.32882357, -71.08480732",(42.32882357, -71.08480732),42.32882357,-71.08480732,2130
142058919,IVPREM,PubDrink,PubDrink,B2,0,12/19/2014 10:30,Unarmed,No,No,Day,2014,12,Friday,Part Two,768437.1156,2945125.001,DUDLEY ST,,"42.32882357, -71.08480732",(42.32882357, -71.08480732),42.32882357,-71.08480732,2130
152010874,IVPER,PubDrink,PubDrink,B2,0,2/10/2015 11:11,Unarmed,No,No,Day,2015,2,Tuesday,Part Two,768437.1156,2945125.001,DUDLEY ST,WASHINGTON ST,"42.32882357, -71.08480732",(42.32882357, -71.08480732),42.32882357,-71.08480732,2130
152020278,IVPER,PubDrink,PubDrink,B2,0,3/13/2015 10:40,Unarmed,No,No,Day,2015,3,Friday,Part Two,768437.1156,2945125.001,DUDLEY ST,,"42.32882357, -71.08480732",(42.32882357, -71.08480732),42.32882357,-71.08480732,2130
142037249,ARREST,DISORDERLY,24xx,B2,0,10/8/2014 18:45,Unarmed,No,No,First,2014,10,Wednesday,Part Two,768366.1044,2945145.712,DUDLEY ST,WASHINGTON ST,"42.32888135, -71.08506956",(42.32888135, -71.08506956),42.32888135,-71.08506956,2130
120574682,IVPER ,PubDrink,PubDrink,B2,0,9/13/2012 18:02,Unarmed,No,No,First,2012,9,Thursday,Part Two,768366.1044,2945145.712,WASHINGTON ST,DUDLEY ST,"42.32888135, -71.08506956",(42.32888135, -71.08506956),42.32888135,-71.08506956,2130
152003067,IVPER,PubDrink,PubDrink,B2,0,1/12/2015 13:21,Unarmed,No,No,Day,2015,1,Monday,Part Two,768366.104,2945145.711,WASHINGTON ST,DUDLEY ST,"42.32888135, -71.08506956",(42.32888135, -71.08506956),42.32888135,-71.08506956,2130
140064083,SSTOP ,PubDrink,PubDrink,B2,0,1/31/2014 17:35,Unarmed,No,No,First,2014,1,Friday,Part Two,768098.1929,2945188.14,DUDLEY ST,SHAWMUT AV,"42.32900135, -71.08605956",(42.32900135, -71.08605956),42.32900135,-71.08605956,2130
140317104,IVPREM,PubDrink,PubDrink,B2,282,5/21/2014 17:08,Other,No,No,First,2014,5,Wednesday,Part Two,768098.1929,2945188.14,DUDLEY ST,SHAWMUT AV,"42.32900135, -71.08605956",(42.32900135, -71.08605956),42.32900135,-71.08605956,2130
140341047,IVPER ,PubDrink,PubDrink,B2,288,5/31/2014 13:10,Unarmed,No,No,Day,2014,5,Saturday,Part Two,768391.5439,2945196.855,WASHINGTON ST,,"42.32902135, -71.08497455",(42.32902135, -71.08497455),42.32902135,-71.08497455,2130
120558081,LMUSIC,DISORDERLY,24xx,B2,288,9/6/2012 19:45,Unarmed,No,No,First,2012,9,Thursday,Part Two,768303.1628,2945379.693,ROXANNA ST,SHAWMUT AV,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
120707401,TRANSP,DISORDERLY,24xx,B2,288,11/10/2012 19:32,Other,No,No,First,2012,11,Saturday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
140025879,SSTOP ,DISORDERLY,24xx,B2,288,1/13/2014 19:23,Unarmed,No,No,First,2014,1,Monday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
142056958,DISTRB,DISORDERLY,24xx,B2,0,12/11/2014 23:15,Other,No,No,First,2014,12,Thursday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
120445517,ARREST,PubDrink,PubDrink,B2,288,7/19/2012 17:06,Unarmed,No,No,First,2012,7,Thursday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
120618037,INVEST,PubDrink,PubDrink,B2,288,10/1/2012 19:31,Other,No,No,First,2012,10,Monday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
130064904,IVPER ,PubDrink,PubDrink,B2,288,1/31/2013 18:16,Other,No,No,First,2013,1,Thursday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
130257682,IVPREM,PubDrink,PubDrink,B2,288,5/1/2013 16:20,Unarmed,No,No,First,2013,5,Wednesday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
130357699,SSTOP ,PubDrink,PubDrink,B2,288,6/12/2013 17:00,Other,No,No,First,2013,6,Wednesday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
130381275,ARREST,PubDrink,PubDrink,B2,0,6/22/2013 17:14,Unarmed,No,No,First,2013,6,Saturday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
130383537,IVPER ,PubDrink,PubDrink,B2,288,6/23/2013 17:00,Unarmed,No,No,First,2013,6,Sunday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
130396081,SSTOP ,PubDrink,PubDrink,B2,0,6/28/2013 16:41,Unarmed,No,No,First,2013,6,Friday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
130561631,SSTOP ,PubDrink,PubDrink,B2,288,9/4/2013 17:49,Unarmed,No,No,First,2013,9,Wednesday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
140003089,IVPER ,PubDrink,PubDrink,B2,288,1/2/2014 12:05,Unarmed,No,No,Day,2014,1,Thursday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
142004569,SS,PubDrink,PubDrink,B2,0,6/30/2014 17:15,Unarmed,No,No,First,2014,6,Monday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
142035515,SS,PubDrink,PubDrink,B2,0,10/3/2014 16:30,Unarmed,No,No,First,2014,10,Friday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
142035510,SS,PubDrink,PubDrink,B2,0,10/3/2014 16:37,Unarmed,No,No,First,2014,10,Friday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
142053929,ARREST,PubDrink,PubDrink,B2,0,12/2/2014 10:33,Unarmed,No,No,Day,2014,12,Tuesday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
152001782,IVPER,PubDrink,PubDrink,B2,0,1/7/2015 11:30,Unarmed,No,No,Day,2015,1,Wednesday,Part Two,768303.1628,2945379.693,ROXBURY ST,,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
152016197,CD19,PubDrink,PubDrink,B2,0,2/28/2015 11:23,Unarmed,No,No,Day,2015,2,Saturday,Part Two,768303.1628,2945379.693,ROXBURY ST,WASHINGTON ST,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
152022782,SS,PubDrink,PubDrink,B2,0,3/21/2015 16:55,Unarmed,No,No,First,2015,3,Saturday,Part Two,768303.1628,2945379.693,ROXBURY ST,WASHINGTON ST,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
152023720,ARREST,PubDrink,PubDrink,B2,0,3/24/2015 2:51,Unarmed,No,No,Last,2015,3,Tuesday,Part Two,768303.1628,2945379.693,ROXBURY ST,WASHINGTON ST,"42.32952424, -71.08529811",(42.32952424, -71.08529811),42.32952424,-71.08529811,2130
120657905,ARREST,OPERATING UNDER INFLUENCE,21xx,E13,606,10/19/2012 1:11,Unarmed,No,No,Last,2012,10,Friday,Part Two,760730.5451,2946163.021,S HUNTINGTON AV,HUNTINGTON AV,"42.33177135, -71.11328955",(42.33177135, -71.11328955),42.33177135,-71.11328955,2130
142049942,TS,DISORDERLY,24xx,E18,0,11/18/2014 12:20,Unarmed,No,No,Day,2014,11,Tuesday,Part Two,757899.3955,2918259.269,HYDE PARK AV,DANA AV,"42.25523636, -71.12421455",(42.25523636, -71.12421455),42.25523636,-71.12421455,2131
130008078,IVPREM,DISORDERLY,24xx,E18,520,1/4/2013 18:24,Unarmed,No,No,First,2013,1,Friday,Part Two,758000.9383,2918868.298,HYDE PARK AV,,"42.25690636, -71.12382955",(42.25690636, -71.12382955),42.25690636,-71.12382955,2131
130597927,ARREST,DISORDERLY,24xx,E18,522,9/19/2013 15:40,Unarmed,No,No,Day,2013,9,Thursday,Part Two,758022.057,2918990.473,HYDE PARK AV,EVERETT ST,"42.25724137, -71.12374955",(42.25724137, -71.12374955),42.25724137,-71.12374955,2131
130752496,ARREST,OPERATING UNDER INFLUENCE,21xx,E18,520,11/28/2013 0:30,Unarmed,No,No,Last,2013,11,Thursday,Part Two,758093.2583,2919418.98,HYDE PARK AV,,"42.25841636, -71.12347955",(42.25841636, -71.12347955),42.25841636,-71.12347955,2131
152044954,IVPER,DISORDERLY,24xx,E18,0,5/31/2015 12:07,Unarmed,No,No,Day,2015,5,Sunday,Part Two,761958.2772,2921349.573,WOOD AV,,"42.26366636, -71.10916955",(42.26366636, -71.10916955),42.26366636,-71.10916955,2131
130726356,DISTRB,DISORDERLY,24xx,E18,496,11/15/2013 16:28,Unarmed,No,No,First,2013,11,Friday,Part Two,758756.7157,2922553.869,HYDE PARK AV,,"42.26701069, -71.12097728",(42.26701069, -71.12097728),42.26701069,-71.12097728,2131
140175678,ARREST,DISORDERLY,24xx,E18,496,3/23/2014 2:23,Other,No,No,Last,2014,3,Sunday,Part Two,758756.7157,2922553.869,HYDE PARK AV,,"42.26701069, -71.12097728",(42.26701069, -71.12097728),42.26701069,-71.12097728,2131
130282998,IVPER ,DISORDERLY,24xx,E18,492,5/12/2013 16:23,Unarmed,No,No,First,2013,5,Sunday,Part Two,759554.2784,2923230.028,HUNTINGTON AV,,"42.26885637, -71.11801951",(42.26885637, -71.11801951),42.26885637,-71.11801951,2131
,IVPER,Disorderly Conduct,24xx,E18,496,6/25/2015 0:00,None,No,No,,2015,6,Thursday,Part Two,759553,2920000,HUNTINGTON AVE,NULL,"42.2688696728724, -71.1180256667218",(42.2688696728724, -71.1180256667218),42.26886967,-71.11802567,2131
120770604,MVAINJ,OPERATING UNDER INFLUENCE,21xx,E18,553,12/9/2012 3:41,Other,No,No,Last,2012,12,Sunday,Part Two,757560.3044,2923829.559,WINDHAM RD,,"42.27052579, -71.12537671",(42.27052579, -71.12537671),42.27052579,-71.12537671,2131
142058207,MVA,OPERATING UNDER INFLUENCE,21xx,E18,0,12/17/2014 0:45,Unarmed,No,No,Last,2014,12,Wednesday,Part Two,758974.9436,2924468.293,HYDE PARK AV,,"42.27226136, -71.12013954",(42.27226136, -71.12013954),42.27226136,-71.12013954,2131
140066416,VIOMVL,DISORDERLY,24xx,E18,478,2/1/2014 18:53,Other,No,No,First,2014,2,Saturday,Part Two,761936.3826,2924636.27,TAMPA ST,,"42.27268559, -71.1091948",(42.27268559, -71.1091948),42.27268559,-71.1091948,2131
140021693,IVPER ,DISORDERLY,24xx,E5,550,1/10/2014 18:30,Unarmed,No,No,First,2014,1,Friday,Part Two,754570.4698,2924609.102,BLUE LEDGE DR,,"42.27270042, -71.13641097",(42.27270042, -71.13641097),42.27270042,-71.13641097,2131
120604495,CD7   ,DISORDERLY,24xx,E18,0,9/26/2012 5:15,Unarmed,No,No,Last,2012,9,Wednesday,Part Two,758507.1552,2925027.535,MANSUR ST,,"42.27380167, -71.12185877",(42.27380167, -71.12185877),42.27380167,-71.12185877,2131
140311978,MVA   ,OPERATING UNDER INFLUENCE,21xx,E18,497,5/19/2014 20:41,Unarmed,No,No,First,2014,5,Monday,Part Two,760092.1353,2925515.338,AMERICAN LEGION HY,,"42.2751208, -71.11599434",(42.2751208, -71.11599434),42.2751208,-71.11599434,2131
,ARREST,Operating Under the Influence,21xx,E18,555,7/21/2015 0:00,None,No,No,,2015,7,Tuesday,Part Two,757564,2930000,METROPOLITAN AVE,NULL,"42.2755833871054, -71.1253325601398",(42.2755833871054, -71.1253325601398),42.27558339,-71.12533256,2131
142015939,ARREST,OPERATING UNDER INFLUENCE,21xx,E5,0,8/3/2014 22:30,Unarmed,No,No,First,2014,8,Sunday,Part Two,755160.0644,2925743.492,GRANDVIEW ST,,"42.27580636, -71.13421454",(42.27580636, -71.13421454),42.27580636,-71.13421454,2131
120531141,MVA   ,OPERATING UNDER INFLUENCE,21xx,E18,498,8/25/2012 22:11,Unarmed,No,No,First,2012,8,Saturday,Part Two,759069.1849,2925791.562,HYDE PARK AV,,"42.27589136, -71.11976955",(42.27589136, -71.11976955),42.27589136,-71.11976955,2131
140081915,MVADD ,OPERATING UNDER INFLUENCE,21xx,E18,498,2/8/2014 22:26,Unarmed,No,No,First,2014,2,Saturday,Part Two,759069.1849,2925791.562,HYDE PARK AV,,"42.27589136, -71.11976955",(42.27589136, -71.11976955),42.27589136,-71.11976955,2131
142027648,MVA,OPERATING UNDER INFLUENCE,21xx,E18,0,9/9/2014 1:20,Unarmed,No,No,Last,2014,9,Tuesday,Part Two,759069.1849,2925791.562,HYDE PARK AV,,"42.27589136, -71.11976955",(42.27589136, -71.11976955),42.27589136,-71.11976955,2131
142049371,MVA,OPERATING UNDER INFLUENCE,21xx,E18,0,11/16/2014 3:05,Other,No,No,Last,2014,11,Sunday,Part Two,760800.8031,2926097.073,CUMMINS HY,CANTERBURY ST,"42.27670834, -71.11336609",(42.27670834, -71.11336609),42.27670834,-71.11336609,2131
130475870,LMUSIC,DISORDERLY,24xx,E18,556,7/31/2013 5:20,Unarmed,No,No,Last,2013,7,Wednesday,Part Two,758562.2935,2926277.633,PINEDALE RD,,"42.27723136, -71.12163455",(42.27723136, -71.12163455),42.27723136,-71.12163455,2131
152018318,ARREST,DISORDERLY,24xx,E18,0,3/6/2015 19:02,Unarmed,No,No,First,2015,3,Friday,Part Two,758562.2935,2926277.633,PINEDALE RD,,"42.27723136, -71.12163455",(42.27723136, -71.12163455),42.27723136,-71.12163455,2131
142033050,ARREST,DISORDERLY,24xx,E5,0,9/25/2014 19:28,Firearm,No,No,First,2014,9,Thursday,Part Two,755390.6595,2926558.964,KITTREDGE ST,CORNELL ST,"42.27804137, -71.13334955",(42.27804137, -71.13334955),42.27804137,-71.13334955,2131
142060254,ASLTIP,DISORDERLY,24xx,E18,0,12/23/2014 5:25,Unarmed,No,No,Last,2014,12,Tuesday,Part Two,758352.2782,2926582.395,CANTERBURY ST,,"42.2780702, -71.12240559",(42.2780702, -71.12240559),42.2780702,-71.12240559,2131
130586637,MVA   ,OPERATING UNDER INFLUENCE,21xx,E18,501,9/14/2013 22:43,Other,No,No,First,2013,9,Saturday,Part Two,759213.608,2926783.434,HYDE PARK AV,CANTERBURY ST,"42.27861137, -71.11921955",(42.27861137, -71.11921955),42.27861137,-71.11921955,2131
130730645,ARREST,OPERATING UNDER INFLUENCE,21xx,E5,681,11/17/2013 17:23,Unarmed,No,No,First,2013,11,Sunday,Part Two,754515.6208,2926773.871,WASHINGTON ST,BEECH ST,"42.27864136, -71.13657954",(42.27864136, -71.13657954),42.27864136,-71.13657954,2131
142005265,ARREST,OPERATING UNDER INFLUENCE,21xx,E5,0,7/2/2014 14:42,Unarmed,No,No,Day,2014,7,Wednesday,Part Two,755446.2131,2926856.206,WELLSMERE RD,,"42.27885636, -71.13313954",(42.27885636, -71.13313954),42.27885636,-71.13313954,2131
130527486,THREAT,DISORDERLY,24xx,E18,501,8/21/2013 12:41,Unarmed,No,No,Day,2013,8,Wednesday,Part Two,759257.7544,2926896.601,HYDE PARK AV,,"42.27892136, -71.11905455",(42.27892136, -71.11905455),42.27892136,-71.11905455,2131
152028570,MVA,OPERATING UNDER INFLUENCE,21xx,E18,0,4/8/2015 19:23,Unarmed,No,No,First,2015,4,Wednesday,Part Two,759881.4536,2926915.794,CANTERBURY ST,CUMMINS HY,"42.27896636, -71.11674955",(42.27896636, -71.11674955),42.27896636,-71.11674955,2131
130071159,MVPED1,OPERATING UNDER INFLUENCE,21xx,E18,506,2/3/2013 15:16,Unarmed,No,No,Day,2013,2,Sunday,Part Two,759920.151,2927012.573,AMERICAN LEGION HY,CANTERBURY ST,"42.27923145, -71.11660494",(42.27923145, -71.11660494),42.27923145,-71.11660494,2131
140067396,LMUSIC,DISORDERLY,24xx,E18,501,2/2/2014 1:00,Unarmed,No,No,Last,2014,2,Sunday,Part Two,759653.4409,2927069.65,CUMMINS HY,,"42.27939136, -71.11758955",(42.27939136, -71.11758955),42.27939136,-71.11758955,2131
140067340,PARTY ,DISORDERLY,24xx,E18,501,2/2/2014 3:46,Unarmed,No,No,Last,2014,2,Sunday,Part Two,759653.4409,2927069.65,CUMMINS HY,,"42.27939136, -71.11758955",(42.27939136, -71.11758955),42.27939136,-71.11758955,2131
140253307,IVPER ,DISORDERLY,24xx,E18,501,4/26/2014 3:10,Unarmed,No,No,Last,2014,4,Saturday,Part Two,759653.4409,2927069.65,CUMMINS HY,,"42.27939136, -71.11758955",(42.27939136, -71.11758955),42.27939136,-71.11758955,2131
130820431,ARREST,OPERATING UNDER INFLUENCE,21xx,E18,501,12/31/2013 12:44,Other,No,No,Day,2013,12,Tuesday,Part Two,759653.4409,2927069.65,CUMMINS HY,,"42.27939136, -71.11758955",(42.27939136, -71.11758955),42.27939136,-71.11758955,2131
140143300,ARREST,OPERATING UNDER INFLUENCE,21xx,E18,501,3/8/2014 18:15,Other,No,No,First,2014,3,Saturday,Part Two,759274.6389,2927357.67,HYDE PARK AV,,"42.28018636, -71.11898454",(42.28018636, -71.11898454),42.28018636,-71.11898454,2131
130607950,ARREST,PubDrink,PubDrink,E18,501,9/23/2013 18:04,Unarmed,No,No,First,2013,9,Monday,Part Two,759457.3219,2927376.403,HADWIN WY,,"42.28023552, -71.11830917",(42.28023552, -71.11830917),42.28023552,-71.11830917,2131
,ARREST,Disorderly Conduct,24xx,E18,500,7/21/2015 0:00,None,No,No,,2015,7,Tuesday,Part Two,760894,2930000,MOUNT HOPE ST,NULL,"42.2811546821084, -71.1129955721593",(42.2811546821084, -71.1129955721593),42.28115468,-71.11299557,2131
120755984,MVA   ,OPERATING UNDER INFLUENCE,21xx,E5,558,12/2/2012 18:52,Other,No,No,First,2012,12,Sunday,Part Two,757076.1872,2927905.52,POPLAR ST,,"42.28171636, -71.12709954",(42.28171636, -71.12709954),42.28171636,-71.12709954,2131
140141593,MVANO ,OPERATING UNDER INFLUENCE,21xx,E18,501,3/7/2014 23:00,Unarmed,No,No,First,2014,3,Friday,Part Two,759274.5503,2928277.793,HYDE PARK AV,,"42.28271124, -71.11896968",(42.28271124, -71.11896968),42.28271124,-71.11896968,2131
120798979,ARREST,OPERATING UNDER INFLUENCE,21xx,E18,501,12/21/2012 18:40,Other,No,No,First,2012,12,Friday,Part Two,759308.7448,2928281.607,HYDE PARK AV,CUMMINS HY,"42.28272129, -71.11884326",(42.28272129, -71.11884326),42.28272129,-71.11884326,2131
130057492,ROBIP ,DISORDERLY,24xx,E18,503,1/28/2013 13:30,Unarmed,No,No,Day,2013,1,Monday,Part Two,760214.8607,2928296.632,MT HOPE ST,,"42.28275136, -71.11549454",(42.28275136, -71.11549454),42.28275136,-71.11549454,2131
120757075,TRANSP,DISORDERLY,24xx,E5,558,12/3/2012 9:15,Other,No,No,Day,2012,12,Monday,Part Two,757814.1441,2928627.903,CUMMINS HY,,"42.28368974, -71.12436078",(42.28368974, -71.12436078),42.28368974,-71.12436078,2131
130734616,IVPER ,DISORDERLY,24xx,E5,561,11/19/2013 14:15,Unarmed,No,No,Day,2013,11,Tuesday,Part Two,757814.1441,2928627.903,CUMMINS HY,,"42.28368974, -71.12436078",(42.28368974, -71.12436078),42.28368974,-71.12436078,2131
130125683,ARREST,OPERATING UNDER INFLUENCE,21xx,E5,680,3/2/2013 0:50,Unarmed,No,No,Last,2013,3,Saturday,Part Two,756052.5416,2928700.973,WASHINGTON ST,,"42.28391136, -71.13086954",(42.28391136, -71.13086954),42.28391136,-71.13086954,2131
